,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
238,MAZO CRUZ,-69.711667,-16.745556,-0.251644904619532,0.122254441145899,ns,PDOi,0.611272205729496,A,-1,0
128,DESAGUADERO,-69.0404,-16.5688,-0.133192389006343,0.39322288065733,ns,PDOi,0.655371467762216,A,-1,0
48,LARAQUERI,-70.067778,-16.1525,-0.287158045829957,0.0686982675763832,ns,PDOi,0.515237006822874,A,-1,0
148,PUTINA,-69.868028,-14.914889,-0.181422109312533,0.256293774116327,ns,PDOi,0.612687295737855,A,-1,0
129,ICHUÑA,-70.53725,-16.14075,-0.31920547382368,0.0419248347879315,s,PDOi,0.515237006822874,A,-1,-11
228,CAPAZO,-69.745556,-17.186389,-0.00445705025774665,0.977651473576773,ns,PDOi,0.977651473576773,A,-1,0
79,PUNO,-70.018056,-15.823333,-0.185572402189869,0.245389900241087,ns,Ei,0.756060349552868,H,-1,0
59,PAMPAHUTA,-70.6775,-15.491389,-0.226677238051838,0.143816472996368,ns,Ei,0.756060349552868,H,-1,0
1111,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0979757085020243,0.551626713030004,ns,Ei,0.756060349552868,H,-1,0
179,LAMPA,-70.372778,-15.355833,-0.0665343009089488,0.675476888536562,ns,Ei,0.779396409849879,H,-1,0
109,CABANILLAS,-70.346389,-15.6393,-0.367975847608905,0.0151934304315828,s,Ei,0.227901456473742,H,-1,-11
169,HUANCANE,-69.7625,-15.203333,-0.164072646421361,0.2991397309146,ns,Ei,0.756060349552868,H,-1,0
220,HUARAYA MOHO,-69.491389,-15.389722,-0.171080139372822,0.283772457984769,ns,Ei,0.756060349552868,H,-1,0
159,CAPACHICA,-69.8443,-15.6158,0.0777711920106733,0.647296606742456,ns,Ei,0.779396409849879,H,1,0
2110,TARACO,-69.9825,-15.305,-0.104020561065905,0.517490904047566,ns,Ei,0.756060349552868,H,-1,0
239,MAZO CRUZ,-69.711667,-16.745556,0.0255086548528246,0.877496599362527,ns,Ei,0.927630042534297,H,1,0
130,DESAGUADERO,-69.0404,-16.5688,-0.102990033222591,0.509773883849961,ns,Ei,0.756060349552868,H,-1,0
49,LARAQUERI,-70.067778,-16.1525,-0.0146366965107503,0.927630042534297,ns,Ei,0.927630042534297,H,-1,0
149,PUTINA,-69.868028,-14.914889,0.111449989342329,0.48785475779955,ns,Ei,0.756060349552868,H,1,0
1210,ICHUÑA,-70.53725,-16.14075,-0.105501590829824,0.511512475451368,ns,Ei,0.756060349552868,H,-1,0
229,CAPAZO,-69.745556,-17.186389,-0.0938411672449203,0.55444425633877,ns,Ei,0.756060349552868,H,-1,0
711,PUNO,-70.018056,-15.823333,-0.535981886512712,0.000304200603536723,s,Ci,0.00152100301768361,H,-1,-11
511,PAMPAHUTA,-70.6775,-15.491389,-0.361384830551664,0.0172647868464188,s,Ci,0.043161967116047,H,-1,-11
1112,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.199797570850202,0.221835394947964,ns,Ci,0.255963917247651,H,-1,0
1711,LAMPA,-70.372778,-15.355833,-0.263787027355211,0.0914134384804321,ns,Ci,0.15235573080072,H,-1,0
1011,CABANILLAS,-70.346389,-15.6393,-0.247356506756807,0.109778079024296,ns,Ci,0.164667118536444,H,-1,0
1611,HUANCANE,-69.7625,-15.203333,0.199173168111306,0.206032606145411,ns,Ci,0.255963917247651,H,1,0
241,HUARAYA MOHO,-69.491389,-15.389722,-0.221951219512195,0.162671552348063,ns,Ci,0.221824844110995,H,-1,0
